metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;347	539.6234567901234	376	155
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;348	539.6234567901234	340	14
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;349	539.6234567901234	388	166
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;350	539.6234567901234	379	135
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;351	539.6234567901234	394	94
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;352	539.6234567901234	369	72
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;353	539.6234567901234	342	154
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;354	539.6234567901234	355	19
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;355	539.6234567901234	396	111
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;356	539.6234567901234	487	23
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;357	539.6234567901234	301	199
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;358	539.6234567901234	417	6
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;359	539.6234567901234	313	172
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;360	539.6234567901234	325	12
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;361	539.6234567901234	309	199
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;362	539.6234567901234	336	47
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;363	539.6234567901234	372	203
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;364	539.6234567901234	350	87
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;365	539.6234567901234	352	50
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;366	539.6234567901234	413	135
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;367	539.6234567901234	423	44
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;368	539.6234567901234	362	171
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;369	539.6234567901234	365	117
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;370	539.6234567901234	371	67
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;371	539.6234567901234	382	167
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;372	539.6234567901234	360	34
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;373	539.6234567901234	392	128
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;374	539.6234567901234	372	100
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;375	539.6234567901234	71	67
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;376	539.6234567901234	304	176
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;377	539.6234567901234	389	59
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;378	539.6234567901234	380	111
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;379	539.6234567901234	398	171
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;380	539.6234567901234	397	117
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;381	539.6234567901234	362	59
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;382	539.6234567901234	370	182
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;383	539.6234567901234	392	69
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;384	539.6234567901234	371	91
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;385	539.6234567901234	338	211
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;386	539.6234567901234	377	28
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;387	539.6234567901234	390	162
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;388	539.6234567901234	414	196
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;389	539.6234567901234	359	196
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;390	539.6234567901234	315	198
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;391	539.6234567901234	331	211
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;392	539.6234567901234	274	129
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;393	539.6234567901234	339	177
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;394	539.6234567901234	403	159
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;395	539.6234567901234	384	144
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;396	539.6234567901234	372	31
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;397	539.6234567901234	437	124
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;398	539.6234567901234	404	138
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;399	539.6234567901234	402	165
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;400	539.6234567901234	432	177
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;401	539.6234567901234	427	176
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;402	539.6234567901234	419	164
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;403	539.6234567901234	416	143
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;404	539.6234567901234	407	167
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;405	539.6234567901234	426	117
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;406	539.6234567901234	388	59
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;407	539.6234567901234	425	157
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;408	539.6234567901234	394	196
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;409	539.6234567901234	405	186
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;410	539.6234567901234	426	164
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;411	539.6234567901234	357	197
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;412	539.6234567901234	421	179
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;413	539.6234567901234	436	195
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;414	539.6234567901234	454	196
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;415	539.6234567901234	417	215
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;416	539.6234567901234	410	178
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;417	539.6234567901234	427	181
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;418	539.6234567901234	424	207
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;419	539.6234567901234	418	171
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;420	539.6234567901234	426	193
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;421	539.6234567901234	376	214
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;422	539.6234567901234	433	223
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;423	539.6234567901234	411	212
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;424	539.6234567901234	427	235
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;425	539.6234567901234	426	213
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;426	539.6234567901234	440	224
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;427	539.6234567901234	426	136
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;428	539.6234567901234	418	109
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;429	539.6234567901234	445	102
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;430	539.6234567901234	349	144
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;431	539.6234567901234	414	186
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;432	539.6234567901234	420	197
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;433	539.6234567901234	400	214
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;434	539.6234567901234	411	214
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;435	539.6234567901234	413	201
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;436	539.6234567901234	450	194
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;437	539.6234567901234	371	225
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;438	539.6234567901234	414	206
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;439	539.6234567901234	455	226
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;440	539.6234567901234	315	173
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;441	539.6234567901234	355	197
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;442	539.6234567901234	343	188
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;443	539.6234567901234	364	178
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;444	539.6234567901234	385	200
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;445	539.6234567901234	390	180
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;446	539.6234567901234	396	174
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;447	539.6234567901234	384	189
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;448	539.6234567901234	394	174
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;449	539.6234567901234	337	195
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;450	539.6234567901234	357	175
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;451	539.6234567901234	398	159
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;452	539.6234567901234	315	183
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;453	539.6234567901234	406	197
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;454	539.6234567901234	429	185
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;455	539.6234567901234	390	190
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;456	539.6234567901234	415	180
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;457	539.6234567901234	414	151
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;458	539.6234567901234	411	159
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;459	539.6234567901234	411	108
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;460	539.6234567901234	434	183
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;461	539.6234567901234	287	198
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;462	539.6234567901234	372	165
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;463	539.6234567901234	336	175
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;464	539.6234567901234	390	148
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;465	539.6234567901234	420	172
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;466	539.6234567901234	327	141
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;467	539.6234567901234	361	174
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;468	539.6234567901234	367	180
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;469	539.6234567901234	328	184
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;470	539.6234567901234	370	221
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;471	539.6234567901234	353	198
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;472	539.6234567901234	354	191
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;473	539.6234567901234	322	199
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;474	539.6234567901234	411	175
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;475	539.6234567901234	374	131
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;476	539.6234567901234	346	154
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;477	539.6234567901234	328	152
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;478	539.6234567901234	343	169
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;479	539.6234567901234	437	262
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;480	539.6234567901234	406	125
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;481	539.6234567901234	409	130
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;482	539.6234567901234	405	160
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;483	539.6234567901234	408	162
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;484	539.6234567901234	429	184
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;485	539.6234567901234	408	202
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;486	539.6234567901234	305	203
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;487	539.6234567901234	381	163
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;488	539.6234567901234	335	188
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;489	539.6234567901234	417	164
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;490	539.6234567901234	427	165
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;491	539.6234567901234	439	162
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;492	539.6234567901234	411	202
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;493	539.6234567901234	398	256
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;494	539.6234567901234	423	90
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;495	539.6234567901234	495	188
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;496	539.6234567901234	350	199
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;497	539.6234567901234	378	150
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;498	539.6234567901234	391	188
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;499	539.6234567901234	318	197
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;500	539.6234567901234	378	172
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;501	539.6234567901234	363	190
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;502	539.6234567901234	371	187
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;503	539.6234567901234	395	187
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;504	539.6234567901234	417	195
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;505	539.6234567901234	432	191
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;506	539.6234567901234	440	168
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;507	539.6234567901234	341	195
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;508	539.6234567901234	314	206
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;509	539.6234567901234	298	186
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;510	539.6234567901234	334	181
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;511	539.6234567901234	360	180
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;512	539.6234567901234	358	210
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;513	539.6234567901234	346	206
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;514	539.6234567901234	378	160
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;515	539.6234567901234	85	202
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;516	539.6234567901234	251	185
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;517	539.6234567901234	15	181
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;518	539.6234567901234	313	195
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;519	539.6234567901234	115	169
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;520	539.6234567901234	169	180
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;521	539.6234567901234	266	255
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;522	539.6234567901234	69	140
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;523	539.6234567901234	312	200
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;524	539.6234567901234	27	181
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;525	539.6234567901234	214	196
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;526	539.6234567901234	197	29734
urn:cts:greekLit:tlg0008.tlg001;Athenaeus of Naucratis;The Deipnosophists;tlg0008.tlg001.perseus-eng2;527	539.6234567901234	108	179
